FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
105107,15998,201310,201306,SHORT ShiftLevel,858,668,967,1,1,11,3,74,201212,12,2012,6,2013,10,2013,4,10,28.4,44.8,28.4,44.8,3.3479060846,3.8013255858,4
105119,15998,201311,201310,SHORT ShiftLevel,759,576,830,1,1,11,3,74,201212,12,2012,10,2013,11,2013,1,11,31.8,44.1,31.8,44.1,3.4585486781,3.7863967923,4
105129,15998,201312,201311,SHORT ShiftLevel,1238,724,777,1,1,11,3,74,201212,12,2012,11,2013,12,2013,1,12,71.0,7.3,71.0,7.3,4.2626020591,1.9906707072,4
105152,15998,201404,201312,SHORT ShiftLevel,2232,2331,2019,1,1,11,3,74,201212,12,2012,12,2013,4,2014,4,16,4.2,13.4,4.2,13.4,1.4462373971,2.5941207348,5
105156,15998,201405,201308,SHORT ShiftLevel,1756,670,1496,1,1,11,3,74,201212,12,2012,8,2013,5,2014,9,17,162.1,123.3,162.1,123.3,5.0881489741,4.8144872471,5
105174,16001,201607,201603,SHORT XT,1962,1179,1567,1,1,11,3,252,201606,6,2016,3,2016,7,2016,4,1,66.4,32.9,66.4,32.9,4.1958809814,3.4937536251,7
105175,16001,201607,201604,SHORT XT,2024,1179,1591,1,1,11,3,252,201606,6,2016,4,2016,7,2016,3,1,71.7,34.9,71.7,34.9,4.2720849128,3.5537716348,7
105177,16001,201607,201606,SHORT XT,1326,1179,1342,1,1,11,3,252,201606,6,2016,6,2016,7,2016,1,1,12.5,13.8,12.5,13.8,2.5231808722,2.6264984863,7
105184,16003,201202,201201,SHORT ShiftLevel,15,253,864,1,1,11,3,126,201112,12,2011,1,2012,2,2012,1,2,94.1,241.5,94.1,241.5,4.5440513709,5.4868776564,3
105188,16003,201204,201202,SHORT ShiftLevel,371,332,591,1,1,11,3,126,201112,12,2011,2,2012,4,2012,2,4,11.7,78.0,11.7,78.0,2.4635968632,4.3568632788,3
105208,16005,201507,201505,SHORT ShiftLevel,1415,1514,2704,1,1,11,3,118,201502,2,2015,5,2015,7,2015,2,5,6.5,78.6,6.5,78.6,1.8777796021,4.3643683381,6
105215,16005,201509,201505,SHORT ShiftLevel,1292,1635,2288,1,1,11,3,118,201502,2,2015,5,2015,9,2015,4,7,21.0,39.9,21.0,39.9,3.0435025498,3.6873492319,6
105227,16005,201511,201506,SHORT ShiftLevel,1901,3148,2283,1,1,11,3,118,201502,2,2015,6,2015,11,2015,5,9,39.6,27.5,39.6,27.5,3.6791435221,3.3133770834,6
105232,16005,201512,201504,SHORT ShiftLevel,3920,2000,1707,1,1,11,3,118,201502,2,2015,4,2015,12,2015,8,10,96.0,14.7,96.0,14.7,4.5643481915,2.6844403355,6
105248,16005,201602,201509,SHORT ShiftLevel,810,1959,1334,1,1,11,3,118,201502,2,2015,9,2015,2,2016,5,12,58.7,31.9,58.7,31.9,4.0716280459,3.4627324178,7
105251,16005,201602,201512,SHORT ShiftLevel,917,1959,1965,1,1,11,3,118,201502,2,2015,12,2015,2,2016,2,12,53.2,0.3,53.2,0.3,3.9738779904,-1.183259763,7
105278,16005,201605,201603,SHORT ShiftLevel,2355,3246,2540,1,1,11,3,118,201502,2,2015,3,2016,5,2016,2,15,27.4,21.7,27.4,21.7,3.3123358654,3.0796066754,7
105288,16005,201606,201603,SHORT ShiftLevel,1393,73,1879,1,1,11,3,118,201502,2,2015,3,2016,6,2016,3,16,1808.2,2474.0,300.0,300.0,7.5000977604,7.8135804788,7
105302,16017,201308,201307,SHORT ShiftLevel,26,281,310,1,1,11,3,231,201306,6,2013,7,2013,8,2013,1,2,90.7,10.3,90.7,10.3,4.5080790618,2.3341113466,4
105314,16017,201312,201309,SHORT ShiftLevel,160,514,301,1,1,11,3,231,201306,6,2013,9,2013,12,2013,3,6,68.9,41.4,68.9,41.4,4.2322438337,3.7242390862,4
105318,16017,201401,201310,SHORT ShiftLevel,189,236,377,1,1,11,3,231,201306,6,2013,10,2013,1,2014,3,7,19.9,59.7,19.9,59.7,2.9914859827,4.0900982713,5
105397,16042,201310,201308,SHORT ShiftLevel,1,502,523,1,1,11,3,46,201307,7,2013,8,2013,10,2013,2,3,99.8,4.2,99.8,4.2,4.6031761674,1.431092504,4
105399,16047,201106,201104,SHORT ShiftLevel,640,138,718,1,1,11,3,86,201001,1,2010,4,2011,6,2011,2,17,363.8,420.3,300.0,300.0,5.8965166205,6.0409446044,2
105482,16074,201801,201710,SHORT ShiftLevel,735,78,227,1,1,11,3,79,201706,6,2017,10,2017,1,2018,3,7,842.3,191.0,300.0,191.0,6.7361453778,5.2524076652,9
105510,16080,201407,201403,SHORT XT,1398,404,879,1,1,11,3,78,201406,6,2014,3,2014,7,2014,4,1,246.0,117.6,246.0,117.6,5.5054925147,4.7670701121,5
105530,16084,201408,201406,SHORT XT,1020,1013,792,1,1,11,3,86,201407,7,2014,6,2014,8,2014,2,1,0.7,21.8,0.7,21.8,-0.369591169,3.0826613833,5
105536,16086,201303,201302,SHORT ShiftLevel,433,618,284,1,1,11,3,64,201212,12,2012,2,2013,3,2013,1,3,29.9,54.0,29.9,54.0,3.3990375536,3.9898227215,4
105553,16106,201701,201611,SHORT XT,3832,2474,3306,1,1,11,9,77,201612,12,2016,11,2016,1,2017,2,1,54.9,33.6,54.9,33.6,4.0053469412,3.5154110739,8
105559,16106,201706,201704,SHORT ShiftLevel,440,334,514,1,1,11,9,77,201612,12,2016,4,2017,6,2017,2,6,31.7,53.9,31.7,53.9,3.4574682871,3.9869860439,8
105568,16106,201708,201706,SHORT ShiftLevel,391,77,242,1,1,11,9,77,201612,12,2016,6,2017,8,2017,2,8,407.8,214.3,300.0,214.3,6.01075775,5.367310238,8
105577,16106,201710,201705,SHORT ShiftLevel,293,81,221,1,1,11,9,77,201612,12,2016,5,2017,10,2017,5,10,261.7,172.8,261.7,172.8,5.567307306,5.1523634539,8
105612,16106,201802,201711,SHORT ShiftLevel,185,55,87,1,1,11,9,77,201612,12,2016,11,2017,2,2018,3,14,236.4,58.2,236.4,58.2,5.4653714512,4.0635729036,9
105617,16106,201803,201705,SHORT ShiftLevel,628,196,369,1,1,11,9,77,201612,12,2016,5,2017,3,2018,10,15,220.4,88.3,220.4,88.3,5.395481115,4.4803471213,9
105648,16106,201805,201802,SHORT ShiftLevel,240,670,62,1,1,11,9,77,201612,12,2016,2,2018,5,2018,3,17,64.2,90.7,64.2,90.7,4.1616776823,4.5080673556,9
105666,16109,201403,201310,LONG Pure,12,55,30,1,1,11,20,,201205,5,2012,10,2013,3,2014,5,22,78.2,45.5,78.2,45.5,4.3590371164,3.8167128256,5
105670,16109,201403,201402,LONG Pure,7,55,31,1,1,11,20,,201205,5,2012,2,2014,3,2014,1,22,87.3,43.6,87.3,43.6,4.4690380117,3.7758908311,5
105676,16109,201405,201311,LONG Pure,6,81,50,1,1,11,20,,201205,5,2012,11,2013,5,2014,6,24,92.6,38.3,92.6,38.3,4.5282091449,3.6447082358,5
105746,16116,201405,201402,SHORT ShiftLevel,77,77,342,1,1,11,18,261,201309,9,2013,2,2014,5,2014,3,8,0.0,344.2,0.0,300.0,,5.8410945901,5
105748,16116,201405,201404,SHORT ShiftLevel,63,77,180,1,1,11,18,261,201309,9,2013,4,2014,5,2014,1,8,18.2,133.8,18.2,133.8,2.9004220937,4.8960937524,5
105763,16116,201408,201401,SHORT ShiftLevel,68,51,177,1,1,11,18,261,201309,9,2013,1,2014,8,2014,7,11,33.3,247.1,33.3,247.1,3.5065578973,5.5096264602,5
105770,16116,201409,201312,SHORT ShiftLevel,44,69,305,1,1,11,18,261,201309,9,2013,12,2013,9,2014,9,12,36.2,342.0,36.2,300.0,3.5899395063,5.8348954864,5
105854,16126,201303,201301,SHORT ShiftLevel,36,2539,1477,1,1,11,3,113,201212,12,2012,1,2013,3,2013,2,3,98.6,41.8,98.6,41.8,4.5908898957,3.7335538061,4
105859,16126,201305,201301,SHORT ShiftLevel,39,1130,716,1,1,11,3,113,201212,12,2012,1,2013,5,2013,4,5,96.5,36.6,96.5,36.6,4.5700472601,3.6010632481,4
105868,16126,201307,201302,SHORT ShiftLevel,838,1134,878,1,1,11,3,113,201212,12,2012,2,2013,7,2013,5,7,26.1,22.6,26.1,22.6,3.262023156,3.1168411462,4
105870,16126,201307,201304,SHORT ShiftLevel,1056,1134,1728,1,1,11,3,113,201212,12,2012,4,2013,7,2013,3,7,6.9,52.4,6.9,52.4,1.9283725284,3.9585430211,4
105877,16126,201308,201306,SHORT ShiftLevel,1190,781,1157,1,1,11,3,113,201212,12,2012,6,2013,8,2013,2,8,52.4,48.1,52.4,48.1,3.9583101922,3.8741841795,4
105936,16131,201110,201106,LONG Pure,45,162,95,1,1,11,8,265,200912,12,2009,6,2011,10,2011,4,22,72.2,41.4,72.2,41.4,4.2797477856,3.7222664701,2
105975,16131,201204,201106,LONG Pure,87,98,298,1,1,11,8,265,200912,12,2009,6,2011,4,2012,10,28,11.2,204.1,11.2,204.1,2.4180979801,5.3185200739,3
105981,16131,201204,201112,LONG Pure,230,98,293,1,1,11,8,265,200912,12,2009,12,2011,4,2012,4,28,134.7,199.0,134.7,199.0,4.9030046299,5.2932022659,3
105986,16131,201205,201107,LONG Pure,195,66,411,1,1,11,8,265,200912,12,2009,7,2011,5,2012,10,29,195.5,522.7,195.5,300.0,5.2753278483,6.259059861,3
106001,16131,201206,201111,LONG Pure,376,54,83,1,1,11,8,265,200912,12,2009,11,2011,6,2012,7,30,596.3,53.7,300.0,53.7,6.390737685,3.9834819694,3
106015,16136,201211,201208,SHORT ShiftLevel,5,105,360,1,1,11,3,204,201206,6,2012,8,2012,11,2012,3,5,95.2,242.9,95.2,242.9,4.5563800218,5.492473381,3
106039,16142,201612,201611,SHORT ShiftLevel,174,112,190,1,1,11,3,92,201603,3,2016,11,2016,12,2016,1,9,55.4,69.6,55.4,69.6,4.0138056997,4.2433801414,7
106051,16149,201302,201301,SHORT ShiftLevel,2,1049,1057,1,1,11,14,33,201212,12,2012,1,2013,2,2013,1,2,99.8,0.8,99.8,0.8,4.6032617885,-0.270980881,4
106079,16149,201309,201304,SHORT ShiftLevel,141,964,772,1,1,11,14,33,201212,12,2012,4,2013,9,2013,5,9,85.4,19.9,85.4,19.9,4.4470350921,2.9915742634,4
106094,16149,201311,201304,SHORT ShiftLevel,152,2366,726,1,1,11,14,33,201212,12,2012,4,2013,11,2013,7,11,93.6,69.3,93.6,69.3,4.5387702547,4.2386656623,4
106099,16149,201311,201309,SHORT ShiftLevel,1411,2366,1190,1,1,11,14,33,201212,12,2012,9,2013,11,2013,2,11,40.4,49.7,40.4,49.7,3.6979254819,3.9060882699,4
106103,16149,201312,201304,SHORT ShiftLevel,448,53,747,1,1,11,14,33,201212,12,2012,4,2013,12,2013,8,12,745.3,1309.4,300.0,300.0,6.6137640373,7.1773502329,4
106111,16152,201407,201402,SHORT XT,862,849,633,1,1,11,3,138,201406,6,2014,2,2014,7,2014,5,1,1.5,25.4,1.5,25.4,0.4260603571,3.2363894074,5
106114,16152,201407,201405,SHORT XT,2178,849,959,1,1,11,3,138,201406,6,2014,5,2014,7,2014,2,1,156.5,13.0,156.5,13.0,5.0532930584,2.5615913655,5
106118,16152,201409,201408,SHORT ShiftLevel,153,407,467,1,1,11,3,138,201406,6,2014,8,2014,9,2014,1,3,62.4,14.7,62.4,14.7,4.1336912676,2.6907015628,5
106127,16152,201412,201411,SHORT ShiftLevel,330,212,356,1,1,11,3,138,201406,6,2014,11,2014,12,2014,1,6,55.7,67.9,55.7,67.9,4.0192685358,4.2183972109,5
106130,16152,201501,201410,SHORT ShiftLevel,496,170,439,1,1,11,3,138,201406,6,2014,10,2014,1,2015,3,7,191.8,158.2,191.8,158.2,5.2562691303,5.0640831285,6
106148,16152,201504,201410,SHORT ShiftLevel,767,299,764,1,1,11,3,138,201406,6,2014,10,2014,4,2015,6,10,156.5,155.5,156.5,155.5,5.0531949085,5.0467640182,6
106150,16152,201504,201412,SHORT ShiftLevel,766,299,756,1,1,11,3,138,201406,6,2014,12,2014,4,2015,4,10,156.2,152.8,156.2,152.8,5.0510558703,5.0294100035,6
106160,16152,201505,201502,SHORT ShiftLevel,446,484,389,1,1,11,3,138,201406,6,2014,2,2015,5,2015,3,11,7.9,19.6,7.9,19.6,2.060671439,2.9769621709,6
106164,16152,201506,201409,SHORT ShiftLevel,425,350,438,1,1,11,3,138,201406,6,2014,9,2014,6,2015,9,12,21.4,25.1,21.4,25.1,3.064725145,3.224573846,6
106213,16181,201702,201701,SHORT ShiftLevel,70,52,117,1,1,11,,,,,,1,2017,2,2017,1,,34.6,125.0,34.6,125.0,3.5442982253,4.8283137373,8
106218,16181,201703,201701,SHORT ShiftLevel,74,75,317,1,1,11,,,,,,1,2017,3,2017,2,,1.3,322.7,1.3,300.0,0.2876820725,5.7766197986,8
106225,16181,201704,201702,SHORT ShiftLevel,86,60,122,1,1,11,,,,,,2,2017,4,2017,2,,43.3,103.3,43.3,103.3,3.7689221618,4.6379600088,8
106238,16181,201706,201612,SHORT ShiftLevel,89,160,94,1,1,11,,,,,,12,2016,6,2017,6,,44.4,41.3,44.4,41.3,3.7926762478,3.7196511128,8
106244,16184,201506,201501,SHORT XT,7798,8387,11426,1,1,11,9,79,201505,5,2015,1,2015,6,2015,5,1,7.0,36.2,7.0,36.2,1.9491582027,3.5900158119,6
106260,16184,201601,201509,SHORT ShiftLevel,1538,345,667,1,1,11,9,79,201505,5,2015,9,2015,1,2016,4,8,345.8,93.3,300.0,93.3,5.8458521911,4.5361773145,7
106263,16184,201601,201512,SHORT ShiftLevel,930,345,624,1,1,11,9,79,201505,5,2015,12,2015,1,2016,1,8,169.6,80.9,169.6,80.9,5.1332376162,4.3928375508,7
106272,16184,201603,201510,SHORT ShiftLevel,2214,691,1634,1,1,11,9,79,201505,5,2015,10,2015,3,2016,5,10,220.4,136.5,220.4,136.5,5.3954677151,4.9160966449,7
106279,16184,201604,201511,SHORT ShiftLevel,2253,496,797,1,1,11,9,79,201505,5,2015,11,2015,4,2016,5,11,354.2,60.7,300.0,60.7,5.8699573475,4.105704524,7
106289,16184,201605,201603,SHORT ShiftLevel,1099,728,525,1,1,11,9,79,201505,5,2015,3,2016,5,2016,2,12,51.0,27.9,51.0,27.9,3.9310712004,3.3280751168,7
106290,16184,201605,201604,SHORT ShiftLevel,991,728,532,1,1,11,9,79,201505,5,2015,4,2016,5,2016,1,12,36.1,26.9,36.1,26.9,3.58702317,3.292983797,7
106311,16184,201608,201509,SHORT ShiftLevel,2619,347,719,1,1,11,9,79,201505,5,2015,9,2015,8,2016,11,15,654.8,107.2,300.0,107.2,6.4842611859,4.6747392603,7
106318,16184,201608,201605,SHORT ShiftLevel,711,347,515,1,1,11,9,79,201505,5,2015,5,2016,8,2016,3,15,104.9,48.4,104.9,48.4,4.6529992737,3.8798093854,7
106319,16184,201608,201606,SHORT ShiftLevel,680,347,519,1,1,11,9,79,201505,5,2015,6,2016,8,2016,2,15,96.0,49.6,96.0,49.6,4.563987896,3.9033398829,7
106342,16184,201611,201608,SHORT ShiftLevel,697,538,250,1,1,11,9,79,201505,5,2015,8,2016,11,2016,3,18,29.6,53.5,29.6,53.5,3.386215828,3.980272106,7
106358,16193,201607,201606,SHORT XT,5402,2927,3084,1,1,11,14,59,201606,6,2016,6,2016,7,2016,1,1,84.6,5.4,84.6,5.4,4.4374325743,1.6796827046,7
106359,16193,201610,201609,SHORT ShiftLevel,401,89,204,1,1,11,14,59,201606,6,2016,9,2016,10,2016,1,4,350.6,129.2,300.0,129.2,5.8595370041,4.8614659446,7
106373,16193,201702,201701,SHORT ShiftLevel,180,125,155,1,1,11,14,59,201606,6,2016,1,2017,2,2017,1,8,44.0,24.0,44.0,24.0,3.7841896339,3.1780538303,8
106382,16193,201704,201611,SHORT ShiftLevel,357,80,198,1,1,11,14,59,201606,6,2016,11,2016,4,2017,5,10,346.3,147.5,300.0,147.5,5.8471610575,4.9938281758,8
106389,16193,201705,201611,SHORT ShiftLevel,401,750,291,1,1,11,14,59,201606,6,2016,11,2016,5,2017,6,11,46.5,61.2,46.5,61.2,3.8401689017,4.1141471895,8
106405,16206,201601,201512,SHORT XT,223,1288,2253,1,1,11,2,68,201512,12,2015,12,2015,1,2016,1,1,82.7,74.9,82.7,74.9,4.4150543575,4.3164523807,7
106406,16206,201604,201603,SHORT ShiftLevel,392,384,571,1,1,11,2,68,201512,12,2015,3,2016,4,2016,1,4,2.1,48.7,2.1,48.7,0.7339691751,3.8856362503,7
106426,16206,201609,201608,SHORT ShiftLevel,297,184,377,1,1,11,2,68,201512,12,2015,8,2016,9,2016,1,9,61.4,104.9,61.4,104.9,4.1176222471,4.6529246173,7
106435,16206,201611,201604,SHORT ShiftLevel,117,272,314,1,1,11,2,68,201512,12,2015,4,2016,11,2016,7,11,57.0,15.4,57.0,15.4,4.0427932366,2.737037738,7
106439,16206,201611,201608,SHORT ShiftLevel,320,272,439,1,1,11,2,68,201512,12,2015,8,2016,11,2016,3,11,17.6,61.4,17.6,61.4,2.8705691306,4.1173619321,7
106459,16206,201702,201607,SHORT ShiftLevel,476,285,366,1,1,11,2,68,201512,12,2015,7,2016,2,2017,7,14,67.0,28.4,67.0,28.4,4.2049544338,3.3471301604,8
106491,16206,201705,201701,SHORT ShiftLevel,375,497,377,1,1,11,2,68,201512,12,2015,1,2017,5,2017,4,17,24.5,24.1,24.5,24.1,3.2006012046,3.1840719027,8
106504,16214,201402,201401,SHORT XT,324,215,100,1,1,11,3,235,201312,12,2013,1,2014,2,2014,1,2,50.7,53.5,50.7,53.5,3.9258800401,3.9794642862,5
106525,16223,201603,201511,SHORT XT,2257,236,640,1,1,11,3,155,201602,2,2016,11,2015,3,2016,4,1,856.4,171.2,300.0,171.2,6.7526860984,5.1427532589,7
106528,16224,201203,201201,SHORT ShiftLevel,488,2792,2205,1,1,11,3,100,201112,12,2011,1,2012,3,2012,2,3,82.5,21.0,82.5,21.0,4.4130587439,3.0456815419,3
106546,16226,201205,201203,SHORT ShiftLevel,177,307,290,1,1,11,3,64,201201,1,2012,3,2012,5,2012,2,4,42.3,5.5,42.3,5.5,3.7458568889,1.7115357825,3
106585,16226,201302,201301,SHORT ShiftLevel,238,104,208,1,1,11,3,64,201201,1,2012,1,2013,2,2013,1,13,128.8,100.0,128.8,100.0,4.8586190868,4.605170186,4
106671,16249,201301,201210,SHORT ShiftLevel,35,94,52,1,1,11,6,34,201109,9,2011,10,2012,1,2013,3,16,62.8,44.7,62.8,44.7,4.1394128476,3.799545022,4
106691,16249,201303,201301,LONG XT,15,91,56,1,1,11,6,34,201109,9,2011,1,2013,3,2013,2,18,83.5,38.5,83.5,38.5,4.4250440198,3.649658741,4
106769,16249,201401,201307,LONG XT,63,60,40,1,1,11,6,34,201109,9,2011,7,2013,1,2014,6,28,5.0,33.3,5.0,33.3,1.6094379124,3.5065578973,5
106774,16249,201401,201312,LONG XT,58,60,56,1,1,11,6,34,201109,9,2011,12,2013,1,2014,1,28,3.3,6.7,3.3,6.7,1.2039728043,1.8971199849,5
106792,16249,201405,201312,LONG XT,29,121,26,1,1,11,6,34,201109,9,2011,12,2013,5,2014,5,32,76.0,78.5,76.0,78.5,4.3311682174,4.363256532,5
106838,16249,201412,201405,LONG XT,81,79,91,1,1,11,6,34,201109,9,2011,5,2014,12,2014,7,39,2.5,15.2,2.5,15.2,0.9288695141,2.7206289833,5
106841,16249,201412,201409,LONG XT,51,79,73,1,1,11,6,34,201109,9,2011,9,2014,12,2014,3,39,35.4,7.6,35.4,7.6,3.5679268437,2.0274818027,5
106854,16249,201502,201411,LONG Pure,60,65,73,1,1,11,6,34,201109,9,2011,11,2014,2,2015,3,41,7.7,12.3,7.7,12.3,2.0402208285,2.5102244578,6
106902,16253,201504,201412,LONG Pure,3786,5360,2443,1,1,11,6,44,201101,1,2011,12,2014,4,2015,4,51,29.4,54.4,29.4,54.4,3.3798263609,3.9967619018,6
106909,16253,201505,201501,LONG Pure,2241,1899,1491,1,1,11,6,44,201101,1,2011,1,2015,5,2015,4,52,18.0,21.5,18.0,21.5,2.8908982122,3.0673546496,6
106912,16253,201505,201504,LONG Pure,2249,1899,3001,1,1,11,6,44,201101,1,2011,4,2015,5,2015,1,52,18.4,58.0,18.4,58.0,2.9140206297,4.0609694649,6
106920,16253,201506,201505,LONG Pure,729,549,516,1,1,11,6,44,201101,1,2011,5,2015,6,2015,1,53,32.8,6.0,32.8,6.0,3.4900285954,1.7935793059,6
106934,16253,201508,201502,LONG Pure,31,68,49,1,1,11,6,44,201101,1,2011,2,2015,8,2015,6,55,54.4,27.9,54.4,27.9,3.9965803935,3.33010146,6
106961,16253,201511,201505,LONG Pure,27,60,81,1,1,11,6,44,201101,1,2011,5,2015,11,2015,6,58,55.0,35.0,55.0,35.0,4.0073331852,3.5553480615,6
106965,16253,201511,201509,LONG Pure,28,60,78,1,1,11,6,44,201101,1,2011,9,2015,11,2015,2,58,53.3,30.0,53.3,30.0,3.9765615266,3.4011973817,6
106973,16253,201512,201507,LONG Pure,170,67,260,1,1,11,6,44,201101,1,2011,7,2015,12,2015,5,59,153.7,288.1,153.7,288.1,5.0352065548,5.6631677555,6
106978,16253,201601,201501,LONG Pure,581,105,779,1,1,11,6,44,201101,1,2011,1,2015,1,2016,12,60,453.3,641.9,300.0,300.0,6.1166276901,6.4644399467,7
106980,16253,201601,201503,LONG Pure,2147,105,755,1,1,11,6,44,201101,1,2011,3,2015,1,2016,10,60,1944.8,619.0,300.0,300.0,7.5728948346,6.4281821987,7
106981,16253,201601,201504,LONG Pure,2208,105,780,1,1,11,6,44,201101,1,2011,4,2015,1,2016,9,60,2002.9,642.9,300.0,300.0,7.6023300115,6.4659225267,7
106982,16253,201601,201505,LONG Pure,2101,105,752,1,1,11,6,44,201101,1,2011,5,2015,1,2016,8,60,1901.0,616.2,300.0,300.0,7.5501102927,6.4235561303,7
106983,16253,201601,201506,LONG Pure,2145,105,795,1,1,11,6,44,201101,1,2011,6,2015,1,2016,7,60,1942.9,657.1,300.0,300.0,7.5719149227,6.4879014334,7
106989,16253,201601,201512,LONG Pure,1460,105,481,1,1,11,6,44,201101,1,2011,12,2015,1,2016,1,60,1290.5,358.1,300.0,300.0,7.1627665691,5.8807989792,7
106990,16253,201602,201501,LONG Pure,1059,1457,1402,1,1,11,6,44,201101,1,2011,1,2015,2,2016,13,61,27.3,3.8,27.3,3.8,3.3074873851,1.328368565,7
107019,16253,201604,201503,LONG Pure,3618,812,2660,1,1,11,6,44,201101,1,2011,3,2015,4,2016,13,63,345.6,227.6,300.0,227.6,5.8451851065,5.427529098,7
107023,16253,201604,201507,LONG Pure,4043,812,1542,1,1,11,6,44,201101,1,2011,7,2015,4,2016,9,63,397.9,89.9,300.0,89.9,5.9862168117,4.49871438,7
107024,16253,201604,201508,LONG Pure,3917,812,1466,1,1,11,6,44,201101,1,2011,8,2015,4,2016,8,63,382.4,80.5,300.0,80.5,5.9464388402,4.3887771973,7
107039,16253,201605,201508,LONG Pure,2227,1162,1476,1,1,11,6,44,201101,1,2011,8,2015,5,2016,9,64,91.7,27.0,91.7,27.0,4.5180023267,3.2966652345,7
107044,16253,201605,201601,LONG Pure,3509,1162,1497,1,1,11,6,44,201101,1,2011,1,2016,5,2016,4,64,202.0,28.8,202.0,28.8,5.3081654444,3.3614027804,7
107094,16266,201506,201502,SHORT ShiftLevel,931,267,869,1,1,11,9,210,201410,10,2014,2,2015,6,2015,4,8,248.7,225.5,248.7,225.5,5.5162036771,5.4181789729,6
107102,16266,201507,201504,SHORT ShiftLevel,455,230,589,1,1,11,9,210,201410,10,2014,4,2015,7,2015,3,9,97.8,156.1,97.8,156.1,4.5831912793,5.0504132656,6
107106,16266,201508,201501,SHORT ShiftLevel,802,208,308,1,1,11,9,210,201410,10,2014,1,2015,8,2015,7,10,285.6,48.1,285.6,48.1,5.6545114256,3.8728022923,6
107118,16266,201509,201506,SHORT ShiftLevel,372,205,358,1,1,11,9,210,201410,10,2014,6,2015,9,2015,3,11,81.5,74.6,81.5,74.6,4.4001540193,4.3125981282,6
107126,16266,201510,201506,SHORT ShiftLevel,376,134,376,1,1,11,9,210,201410,10,2014,6,2015,10,2015,4,12,180.6,180.6,180.6,180.6,5.1962681122,5.1962681122,6
107168,16266,201602,201506,SHORT ShiftLevel,251,100,366,1,1,11,9,210,201410,10,2014,6,2015,2,2016,8,16,151.0,266.0,151.0,266.0,5.0172798368,5.5834963088,7
107179,16266,201603,201504,SHORT ShiftLevel,354,127,608,1,1,11,9,210,201410,10,2014,4,2015,3,2016,11,17,178.7,378.7,178.7,300.0,5.185933117,5.9368503696,7
107200,16266,201604,201511,SHORT ShiftLevel,281,132,441,1,1,11,9,210,201410,10,2014,11,2015,4,2016,5,18,112.9,234.1,112.9,234.1,4.7263145693,5.4557095403,7
107206,16266,201605,201502,SHORT ShiftLevel,554,241,1030,1,1,11,9,210,201410,10,2014,2,2015,5,2016,15,19,129.9,327.4,129.9,300.0,4.866576443,5.7911395733,7
107210,16266,201605,201506,SHORT ShiftLevel,286,241,1034,1,1,11,9,210,201410,10,2014,6,2015,5,2016,11,19,18.7,329.0,18.7,300.0,2.9270357423,5.7961964741,7
107232,16266,201606,201512,SHORT ShiftLevel,209,59,132,1,1,11,9,210,201410,10,2014,12,2015,6,2016,6,20,254.2,123.7,254.2,123.7,5.5382680362,4.8180921832,7
107236,16266,201606,201604,LONG XT,172,59,88,1,1,11,9,210,201410,10,2014,4,2016,6,2016,2,20,191.5,49.2,191.5,49.2,5.2550205608,3.8949285721,7
107237,16266,201606,201605,LONG XT,243,59,104,1,1,11,9,210,201410,10,2014,5,2016,6,2016,1,20,311.9,76.3,300.0,76.3,5.7425684997,4.3342952319,7
107240,16269,201707,201705,SHORT XT,3559,6745,5223,1,1,11,3,54,201706,6,2017,5,2017,7,2017,2,1,47.2,22.6,47.2,22.6,3.8551349078,3.1163939558,8
107258,16269,201803,201710,SHORT ShiftLevel,5474,2270,2096,1,1,11,3,54,201706,6,2017,10,2017,3,2018,5,9,141.1,7.7,141.1,7.7,4.9497903837,2.0366903747,9
107262,16269,201804,201709,SHORT ShiftLevel,4716,1839,1667,1,1,11,3,54,201706,6,2017,9,2017,4,2018,7,10,156.4,9.4,156.4,9.4,5.0526963249,2.2356874382,9
107268,16269,201805,201709,SHORT ShiftLevel,4534,2726,1540,1,1,11,3,54,201706,6,2017,9,2017,5,2018,8,11,66.3,43.5,66.3,43.5,4.1945561147,3.7729211533,9
107275,16270,201607,201604,SHORT XT,4904,7532,14504,1,1,11,3,50,201606,6,2016,4,2016,7,2016,3,1,34.9,92.6,34.9,92.6,3.5522326758,4.5279117029,7
107301,16270,201704,201611,SHORT ShiftLevel,1364,620,1149,1,1,11,3,50,201606,6,2016,11,2016,4,2017,5,10,120.0,85.3,120.0,85.3,4.7874917428,4.4464391398,8
107304,16270,201704,201702,SHORT ShiftLevel,966,620,1141,1,1,11,3,50,201606,6,2016,2,2017,4,2017,2,10,55.8,84.0,55.8,84.0,4.021889483,4.4312007497,8
107310,16270,201705,201702,SHORT ShiftLevel,1104,3462,1353,1,1,11,3,50,201606,6,2016,2,2017,5,2017,3,11,68.1,60.9,68.1,60.9,4.2211375313,4.1095376307,8
